,credit.policy,int.rate,installment,log.annual.inc,dti,fico,days.with.cr.line,revol.bal,revol.util,inq.last.6mths,delinq.2yrs,pub.rec,not.fully.paid,purpose_credit_card,purpose_debt_consolidation,purpose_educational,purpose_home_improvement,purpose_major_purchase,purpose_small_business
238,1,0.0838,472.68,11.251560699999999,7.96,772,5909.041667,0,0.0,0,0,0,0,0,0,0,0,1,0
239,1,0.1091,586.9,11.22524339,10.34,697,2669.041667,23391,90.7,1,0,0,0,1,0,0,0,0,0
240,1,0.0964,224.69,9.878169745,21.23,772,5881.0,16324,48.0,0,0,0,0,0,0,0,0,1,0
241,1,0.128,483.81,10.49460201,8.47,662,2670.041667,7104,93.5,2,0,0,1,0,1,0,0,0,0
242,1,0.1217,399.55,10.08580911,14.5,672,1950.0416670000002,9273,43.9,0,0,0,0,0,1,0,0,0,0
243,1,0.1186,232.04,10.82774645,17.02,672,4380.0,6718,94.6,3,0,0,0,0,1,0,0,0,0
244,1,0.0964,802.47,11.22524339,17.06,767,5691.041667,12017,12.1,4,0,0,1,0,0,0,0,0,1
245,1,0.1091,304.9,11.16368368,18.96,692,5430.0,5749,43.2,1,1,0,0,0,1,0,0,0,0
246,1,0.1249,836.23,11.27545477,7.99,692,4739.0,6530,21.8,0,1,0,0,0,0,0,0,0,1
247,1,0.0775,124.89,10.08580911,6.0,752,2729.041667,2666,12.1,0,0,0,0,0,0,0,0,0,0
248,1,0.1028,113.4,10.77895629,17.65,687,2070.0,3761,55.4,2,0,0,0,0,0,0,0,0,0
249,1,0.1407,842.47,11.69524702,12.81,677,5340.041667,33698,91.3,0,0,0,0,1,0,0,0,0,0
250,1,0.1091,817.41,11.19821472,22.13,737,9900.0,3472,4.5,1,0,0,1,0,1,0,0,0,0
251,1,0.1596,421.65,10.46287474,20.82,667,6750.041667,14534,48.9,3,1,0,0,0,1,0,0,0,0
252,1,0.0933,575.17,11.00209984,9.96,732,2732.041667,6703,47.5,1,0,0,0,0,0,1,0,0,0
253,1,0.1312,405.03,11.56171563,18.25,667,4358.0,5861,53.8,2,0,0,0,0,0,0,0,0,0
254,1,0.128,167.99,10.14564911,18.65,662,1380.0,5061,72.3,0,1,0,0,0,1,0,0,0,0
255,1,0.0996,677.22,10.89857098,3.77,722,6149.0,16888,39.5,0,0,0,0,0,1,0,0,0,0
256,1,0.1154,131.99,10.83863929,9.14,667,3990.0,463,92.6,0,0,0,0,0,0,0,0,0,0
257,1,0.0933,281.2,10.1266311,0.0,712,3360.041667,0,0.0,0,1,0,0,0,1,0,0,0,0
258,1,0.0964,802.47,10.77895629,9.78,742,2550.0,8283,12.7,4,0,0,0,0,1,0,0,0,0
259,1,0.1091,505.16,11.61728548,10.86,687,3420.041667,46525,93.6,0,0,0,0,1,0,0,0,0,0
260,1,0.0743,180.23,10.62861778,2.32,772,2610.041667,2650,6.6,0,0,0,0,0,0,0,1,0,0
261,1,0.0933,798.84,11.51292546,1.57,762,6359.041667,17,0.1,5,0,0,1,0,0,0,0,0,1
262,1,0.0933,319.54,10.50506754,19.46,727,4470.041667,827,6.6,2,0,0,1,0,0,0,0,0,0
263,1,0.0964,32.1,8.517193191,18.0,702,1200.041667,961,26.0,2,0,0,0,0,1,0,0,0,0
264,1,0.0964,192.6,9.798127037,2.87,697,1199.041667,1554,29.3,1,0,0,0,0,1,0,0,0,0
265,1,0.1407,764.64,11.81303006,3.66,672,5790.0,10753,52.3,2,3,0,1,0,0,0,1,0,0
266,1,0.0712,30.94,11.69524702,0.65,792,3810.041667,2227,3.8,1,0,0,0,0,0,0,0,0,0
267,1,0.0901,381.66,11.51961693,6.64,722,10290.04167,7606,18.6,0,0,1,0,1,0,0,0,0,0
268,1,0.1249,301.04,11.00209984,4.64,662,2222.0,8355,34.4,0,2,0,1,0,1,0,0,0,0
269,1,0.1438,687.25,11.32659589,16.05,667,2190.0,27293,86.6,0,0,0,0,1,0,0,0,0,0
270,1,0.0964,320.99,11.112447900000001,3.6,712,2850.0,10157,26.2,0,1,0,0,0,1,0,0,0,0
271,1,0.147,862.97,11.3736634,5.79,677,4739.0,4209,75.2,2,0,0,1,0,0,0,0,0,1
272,1,0.0807,250.95,10.89673933,10.44,767,3449.041667,0,0.0,1,0,0,0,1,0,0,0,0,0
273,1,0.0743,87.01,10.28793329,3.96,767,3930.0,1773,5.0,1,0,0,0,0,0,0,0,0,0
274,1,0.0775,62.45,10.08580911,2.4,742,2290.041667,949,55.8,1,0,0,1,0,0,0,0,0,0
275,1,0.1375,851.41,11.22524339,19.78,687,2399.041667,12308,43.6,2,0,0,1,0,0,0,1,0,0
276,1,0.1059,244.09,10.59600954,12.1,687,4019.0,7914,30.8,3,2,0,0,1,0,0,0,0,0
277,1,0.1438,687.25,10.65725935,15.7,672,3690.0,9150,96.3,0,0,0,0,0,1,0,0,0,0
278,1,0.1122,656.86,10.55986701,14.04,702,1800.0,21777,53.7,3,0,0,0,0,1,0,0,0,0
279,1,0.128,537.57,11.48440253,12.43,667,2580.0,4281,63.0,3,0,0,0,0,0,0,0,0,0
280,1,0.0964,320.99,10.12502982,8.17,712,3300.0,4475,63.0,0,0,0,0,0,1,0,0,0,0
281,1,0.0996,386.99,11.51292546,8.17,707,3839.041667,25413,45.2,2,0,0,0,0,1,0,0,0,0
282,1,0.0838,315.12,11.58058411,2.28,742,4740.0,15043,65.2,2,0,0,0,0,0,0,0,0,1
283,1,0.1059,292.91,10.16277015,5.56,682,1350.041667,6353,39.5,2,0,0,0,0,0,0,0,1,0
284,1,0.0807,125.48,9.980448594,10.33,742,1920.0416670000002,3737,55.8,1,0,0,0,0,1,0,0,0,0
285,1,0.0933,383.45,11.13663073,7.47,717,5580.041667,11370,41.6,0,2,0,0,0,1,0,0,0,0
286,1,0.1343,523.78,10.49127422,17.4,667,10380.04167,18403,73.3,0,1,0,0,0,1,0,0,0,0
287,1,0.1217,199.78,11.69524702,6.81,662,2041.0416670000002,19504,77.3,0,0,0,0,0,0,0,0,0,0
288,1,0.0933,575.17,11.53272809,16.95,747,3630.0,10463,8.2,2,0,0,0,0,1,0,0,0,0
289,1,0.0901,95.42,9.210340372000001,6.72,707,3329.0,2808,51.1,3,1,0,0,0,1,0,0,0,0
290,1,0.0901,477.07,11.17043516,6.88,742,4589.041667,6297,14.5,0,0,0,0,0,1,0,0,0,0
291,1,0.0807,345.06,11.03488966,14.07,792,7867.041667,33060,21.7,0,0,0,0,0,0,0,0,0,0
292,1,0.1122,155.19,9.893437217,23.03,717,2580.0,4500,13.0,0,0,0,1,0,0,0,0,0,0
293,1,0.0996,644.97,11.21171226,13.28,732,1770.0,2344,9.8,1,0,0,0,0,0,0,1,0,0
294,1,0.0712,92.8,11.01205017,1.19,797,6270.041667,2907,4.0,0,0,0,0,0,0,0,0,0,0
295,1,0.0996,306.36,10.96819829,21.93,727,4593.041667,26218,28.7,2,0,0,0,0,1,0,0,0,0
296,1,0.1154,143.53,9.998797732,24.71,707,1291.041667,5967,25.5,0,0,0,0,0,1,0,0,0,0
297,1,0.0964,288.89,11.62625415,10.36,702,6119.0,27786,85.5,2,0,1,1,1,0,0,0,0,0
298,1,0.0933,87.88,11.62625415,13.46,702,6120.0,27786,85.5,2,0,1,1,0,0,0,0,0,0
299,1,0.0901,381.66,11.69524702,4.28,722,4080.041667,7335,45.8,1,1,0,0,0,0,0,0,0,0
300,1,0.1122,197.06,10.80972795,0.0,672,2519.0,0,0.0,1,1,0,0,0,1,0,0,0,0
301,1,0.0807,83.92,10.59663473,16.68,737,6988.0,19210,48.3,0,0,0,0,1,0,0,0,0,0
302,1,0.0964,481.48,10.59663473,4.05,717,2759.041667,11601,85.9,3,0,0,0,0,0,0,0,0,1
303,1,0.0996,253.16,10.16585182,6.14,697,2040.0416670000002,991,34.2,1,0,0,0,0,1,0,0,0,0
304,1,0.0743,77.69,13.16542287,2.45,762,6240.0,141287,9.4,5,1,0,0,0,0,0,0,0,0
305,1,0.1014,97.0,11.69524702,8.71,687,2311.041667,199,1.1,1,1,0,0,0,0,0,0,0,0
306,1,0.1046,259.87,11.69524702,11.28,692,5018.041667,63580,80.6,1,0,0,1,0,0,0,0,0,0
307,1,0.0743,124.3,11.04292184,5.82,772,5430.0,773,4.8,0,0,0,0,0,0,0,1,0,0
308,1,0.133,67.68,9.798127037,22.0,662,1470.0,1042,37.2,3,1,0,0,0,1,0,0,0,0
309,1,0.133,406.07,10.20359214,7.16,662,1530.041667,137,3.2,1,1,0,1,0,1,0,0,0,0
310,1,0.0983,241.41,11.47210347,2.69,712,4709.0,1944,47.4,0,0,1,0,1,0,0,0,0,0
311,1,0.1393,170.72,10.54534144,20.72,662,7109.041667,16613,18.3,1,1,0,1,0,0,0,0,0,1
312,1,0.0838,293.85,9.392661928999999,0.0,737,1139.0,0,0.0,1,0,0,0,0,0,1,0,0,0
313,1,0.133,318.09,10.81977828,17.04,662,6179.0,5181,97.8,3,0,1,0,1,0,0,0,0,0
314,1,0.092,63.79,10.08580911,18.65,727,3455.041667,597,14.2,2,1,0,0,0,0,0,0,1,0
315,1,0.0743,217.52,11.00209984,1.72,807,7230.0,3202,1.1,1,0,0,0,0,0,0,0,0,0
316,1,0.1236,667.74,11.79810441,13.42,687,3420.041667,46086,92.7,0,0,0,0,1,0,0,0,0,0
317,1,0.1236,133.55,10.81977828,8.66,662,6839.041667,9380,44.1,1,0,1,1,0,1,0,0,0,0
318,1,0.1014,421.14,10.59663473,17.01,752,4349.0,35944,56.2,2,0,0,0,0,1,0,0,0,0
319,1,0.1362,339.94,10.80972795,1.21,672,2519.0,0,0.0,0,1,0,0,0,0,0,0,0,0
320,1,0.1078,365.51,11.00209984,14.26,702,6780.041667,7973,89.6,0,0,0,0,0,1,0,0,0,0
321,1,0.0807,313.69,10.11050172,9.95,752,5167.0,8522,21.7,1,0,0,0,0,1,0,0,0,0
322,1,0.1583,876.83,11.69524702,18.08,677,3330.0,62976,86.1,2,2,0,0,1,0,0,0,0,0
323,1,0.1362,316.99,10.30895266,21.88,667,1601.041667,7429,82.5,0,0,0,0,0,1,0,0,0,0
324,1,0.1236,701.12,10.77895629,0.85,682,2579.0,639,13.6,1,0,0,1,0,0,0,0,0,1
325,1,0.1014,485.0,11.38845009,13.73,732,5489.0,14903,35.3,0,0,0,0,0,1,0,0,0,0
326,1,0.1236,133.55,10.59653473,9.48,662,4080.041667,2923,28.4,3,0,0,0,0,1,0,0,0,0
327,1,0.0838,362.39,11.58058411,8.16,757,5790.0,18314,50.6,1,0,0,0,1,0,0,0,0,0
328,1,0.0712,108.27,10.26813067,0.0,777,3034.041667,150,7.5,1,0,0,0,0,0,0,0,0,0
329,1,0.1236,240.39,9.757305042,4.58,662,3840.041667,0,0.0,2,0,0,0,0,0,0,0,0,0
330,1,0.0743,62.15,11.12714533,9.99,767,8190.041667,2475,5.4,1,1,0,0,0,0,0,0,0,0
331,1,0.0838,66.18,9.893437217,2.36,722,5790.0,1489,62.0,1,0,0,0,0,0,0,0,0,0
332,1,0.1109,327.82,10.63344871,19.32,702,2849.0,15368,87.1,0,0,0,0,0,1,0,0,0,0
333,1,0.0743,69.14,11.69524702,7.67,762,6007.041667,21521,29.5,1,0,0,1,0,0,0,0,0,0
334,1,0.1078,313.3,11.02190247,14.06,702,5700.041667,4781,15.5,2,0,0,1,0,0,0,1,0,0
335,1,0.1141,329.34,11.27090486,14.03,692,4470.041667,8473,27.6,3,1,1,0,0,1,0,0,0,0
336,1,0.1236,292.97,10.727663,15.53,677,1848.0,8494,44.2,1,0,0,0,0,0,0,0,0,0
337,1,0.0838,315.12,11.15051985,14.03,762,5519.0,11333,45.5,5,0,0,0,0,0,0,0,0,0
338,1,0.0807,225.86,11.02190247,17.0,762,5340.041667,9366,40.7,4,0,0,1,0,1,0,0,0,0
339,1,0.0838,63.03,10.46493024,18.96,742,2190.0,4922,30.6,0,0,0,0,0,0,0,0,1,0
340,1,0.1267,536.57,11.42081018,10.13,677,5280.041667,23129,79.8,0,1,0,1,0,1,0,0,0,0
341,1,0.1204,126.29,11.05089001,12.5,667,3300.0,29736,80.2,3,0,0,0,0,0,0,0,0,1
342,1,0.0951,192.23,11.60823564,16.87,722,8519.041667,67232,41.1,1,0,0,0,1,0,0,0,0,0
343,1,0.1014,97.0,10.77895629,0.0,692,5160.0,0,0.0,0,0,0,0,0,0,0,0,0,0
344,1,0.092,318.93,11.25480219,5.93,727,4800.0,11496,26.6,0,0,0,0,0,1,0,0,0,0
345,1,0.1078,228.45,10.50506754,7.76,687,2010.0416670000002,6999,65.7,0,0,0,0,1,0,0,0,0,0
346,1,0.1172,72.78,10.57821615,17.2,667,1410.0,4863,69.5,0,1,0,0,0,0,0,0,0,0
347,1,0.1141,16.47,9.878169745,3.69,667,8820.0,12229,90.6,0,0,1,0,0,0,0,0,0,0
348,1,0.0775,124.89,10.96127785,1.33,767,2485.041667,2325,8.2,0,0,0,0,0,0,0,0,0,0
349,1,0.1109,262.26,11.184421400000002,5.12,687,1949.0416670000002,14653,95.1,0,0,0,1,0,0,0,0,0,0
350,1,0.0838,236.34,11.22524339,6.06,742,3149.041667,4286,40.4,0,0,0,0,1,0,0,0,0,0
351,1,0.1204,265.87,10.70738554,16.06,677,1949.0416670000002,8009,68.5,0,0,0,0,0,1,0,0,0,0
352,1,0.0775,101.47,10.49127422,2.73,742,2550.0,2353,12.4,0,0,0,1,0,1,0,0,0,0
353,1,0.0775,218.55,10.81769612,10.37,767,4410.0,6634,9.4,0,0,0,0,0,1,0,0,0,0
354,1,0.1014,38.8,10.30895266,19.76,702,4529.041667,0,0.0,0,0,0,0,0,1,0,0,0,0
355,1,0.1141,247.0,11.184421400000002,14.65,682,3329.0,5608,47.1,0,0,0,0,1,0,0,0,0,0
356,1,0.1299,673.79,10.77895629,18.98,682,4830.041667,13649,42.4,1,0,0,1,0,1,0,0,0,0
357,1,0.1078,79.96,10.54534144,14.84,677,4140.041667,9973,33.8,0,0,0,0,0,0,0,0,0,0
358,1,0.1204,498.51,10.75790288,17.95,677,2609.0,16502,63.0,0,0,0,0,0,1,0,0,0,0
359,1,0.1488,692.14,11.23848862,7.11,667,3899.041667,15773,95.0,0,0,0,1,0,1,0,0,0,0
360,1,0.0951,800.95,11.08214255,2.14,777,4559.041667,3326,14.3,6,0,0,0,0,0,0,0,0,1
361,1,0.0983,289.69,9.980448594,4.83,712,1620.041667,7263,39.0,0,0,0,0,0,1,0,0,0,0
362,1,0.0838,264.71,10.54796956,13.1,767,7560.041667,3451,19.4,0,0,0,0,0,0,0,0,0,0
363,1,0.1267,117.38,10.77895629,13.1,662,9659.041667,16770,50.7,0,0,0,0,0,1,0,0,0,0
364,1,0.1078,293.72,10.49127422,7.93,692,2429.041667,17042,75.1,0,0,0,0,0,0,0,0,0,0
365,1,0.1267,563.4,11.00209984,20.06,697,4560.041667,10686,49.4,0,0,0,0,0,0,0,0,1,0
366,1,0.092,318.93,12.01370075,0.33,732,3600.0,45,0.4,0,0,0,0,1,0,0,0,0,0
367,1,0.0951,230.68,10.38887228,15.84,717,1800.0,3247,33.3,1,0,0,0,0,0,0,0,0,0
368,1,0.152,730.04,11.22524339,21.84,677,2640.041667,27839,72.7,0,1,0,0,0,1,0,0,0,0
369,1,0.0775,312.22,11.65702581,2.89,807,5160.0,0,0.0,1,0,0,0,0,0,0,0,0,0
370,1,0.0807,250.95,11.00209984,9.58,757,13109.0,17246,13.7,1,0,0,0,0,0,0,0,1,0
371,1,0.1425,514.49,10.77895629,19.05,667,6209.0,14036,64.4,0,0,0,0,0,1,0,0,0,0
372,1,0.1046,16.25,10.16585182,14.17,692,4919.041667,5643,60.7,0,0,0,0,0,0,0,0,0,1
373,1,0.1204,372.22,10.71441777,21.33,697,4710.0,17850,66.3,1,0,0,0,0,1,0,0,0,0
374,1,0.0951,320.38,10.91508846,7.59,722,2340.041667,8382,20.4,1,0,0,0,0,1,0,0,0,0
375,1,0.1836,504.13,11.33857208,23.04,662,6690.041667,24280,93.4,3,0,0,0,0,0,0,0,0,1
376,1,0.1172,413.51,10.49127422,11.9,677,2970.0,8375,91.0,3,0,0,0,0,1,0,0,0,0
377,1,0.1014,485.0,11.33857208,19.86,742,2763.041667,6437,28.6,4,0,0,0,0,0,0,0,0,0
378,1,0.1172,307.66,11.03488966,20.09,697,6392.041667,16890,64.0,0,0,0,0,1,0,0,0,0,0
379,1,0.1078,130.54,10.37349118,0.38,682,1290.041667,887,38.6,0,0,0,0,0,0,0,0,0,0
380,1,0.1299,370.59,10.86856845,17.94,667,3269.0,17771,52.1,2,0,0,1,0,1,0,0,0,0
381,1,0.1299,539.03,10.66895539,14.82,677,8159.041667,13115,42.3,2,2,0,0,0,1,0,0,0,0
382,1,0.0775,312.22,10.08580911,0.0,787,3809.041667,5028,12.1,0,0,0,1,0,0,0,0,1,0
383,1,0.1078,70.17,9.308283446,19.15,692,2399.041667,1,0.2,2,0,1,1,0,0,0,0,0,0
384,1,0.1078,440.57,10.52406404,12.58,702,2130.0,10251,33.0,0,0,0,0,0,1,0,0,0,0
385,1,0.092,175.42,10.51867319,16.74,727,4590.041667,6566,48.6,1,0,0,0,0,0,0,0,0,0
386,1,0.1046,194.91,10.81977828,5.06,687,4464.0,9516,63.4,1,0,0,0,0,0,0,0,0,0
387,1,0.1172,165.41,11.00209984,0.0,672,2520.0,2126,6.4,1,0,0,0,0,1,0,0,0,0
388,1,0.133,406.07,10.71441777,4.67,662,2849.0,7209,38.1,1,0,0,1,0,1,0,0,0,0
389,1,0.1172,82.71,11.03488966,19.29,677,4319.0,7180,34.4,3,0,0,1,0,1,0,0,0,0
390,1,0.0838,189.08,10.60905725,12.5,727,2550.0,7386,42.4,0,0,0,0,0,1,0,0,0,0
391,1,0.0712,57.23,10.46310334,11.59,772,5970.041667,6035,19.0,0,0,0,0,0,0,0,0,0,0
392,1,0.133,338.39,11.69524702,6.31,662,6150.0,28653,89.3,0,0,0,1,0,0,0,0,0,1
393,1,0.1204,498.51,11.51292546,15.82,682,9150.0,49459,88.8,1,2,0,0,0,1,0,0,0,0
394,1,0.1267,737.78,11.40756495,13.04,697,5100.0,22738,30.8,0,1,0,0,1,0,0,0,0,0
395,1,0.092,306.18,11.03488966,13.12,742,5250.041667,24406,40.3,1,0,0,1,1,0,0,0,0,0
396,1,0.0951,592.7,10.34174248,16.49,747,4260.041667,25946,37.9,0,0,0,0,0,1,0,0,0,0
397,1,0.1014,611.1,10.69194491,9.79,732,5940.041667,0,0.0,0,0,0,0,0,0,0,0,0,0
398,1,0.0951,461.35,11.38586452,9.96,732,5250.041667,4765,16.5,0,0,1,0,0,1,0,0,0,0
399,1,0.1583,841.76,11.22524339,15.38,662,3420.041667,15222,77.3,0,2,0,0,0,1,0,0,0,0
400,1,0.1078,244.76,11.35040654,1.78,687,9480.0,8035,50.5,1,1,1,0,0,0,0,0,0,1
401,1,0.1014,452.67,11.22524339,16.54,722,4800.0,14214,39.4,0,0,0,1,0,1,0,0,0,0
402,1,0.1046,649.68,11.65702581,16.2,732,5129.0,23442,42.1,2,0,0,0,0,1,0,0,0,0
403,1,0.0838,226.89,12.07254125,15.11,742,4919.041667,101443,13.7,6,0,0,0,1,0,0,0,0,0
404,1,0.1204,498.51,11.51292546,14.32,677,4439.0,25988,98.8,1,0,0,0,0,1,0,0,0,0
405,1,0.1615,880.78,11.6351431,24.84,682,7619.0,51039,93.8,0,1,0,1,0,1,0,0,0,0
406,1,0.1141,658.67,10.96578158,10.14,702,5999.041667,23370,70.0,1,0,0,0,0,1,0,0,0,0
407,1,0.1172,231.57,12.20607265,15.46,692,6629.0,119420,95.1,0,0,0,0,0,0,0,0,0,0
408,1,0.1014,258.67,10.81977828,8.78,702,3946.0,0,0.0,0,0,0,0,0,0,0,0,0,0
409,1,0.1109,157.36,10.73639668,11.37,677,2729.041667,15564,56.6,1,0,0,0,0,1,0,0,0,0
410,1,0.1236,300.48,11.35040654,21.8,677,5069.0,13686,48.7,1,0,0,0,0,1,0,0,0,0
411,1,0.1141,658.67,12.834681300000002,0.63,702,6330.041667,6921,0.0,2,0,0,0,0,0,0,1,0,0
412,1,0.1014,129.34,10.49127422,7.07,697,1560.041667,4220,53.4,2,0,0,0,0,1,0,0,0,0
413,1,0.1393,170.72,11.184421400000002,22.57,662,2940.0,29877,75.6,2,0,0,0,0,0,0,0,0,0
414,1,0.133,101.52,10.47005058,24.79,697,5569.0,21573,73.7,1,0,0,1,1,0,0,0,0,0
415,1,0.1078,365.51,11.28978191,7.56,697,4980.041667,18316,81.0,1,1,0,1,0,0,0,0,0,1
416,1,0.0775,337.19,10.08580911,10.1,782,5400.0,1458,18.0,1,0,0,0,0,0,0,0,0,1
417,1,0.092,382.72,10.59663473,10.14,747,7800.041667,3179,11.0,1,0,1,0,0,1,0,0,0,0
418,1,0.0838,403.36,11.08214255,7.26,757,5580.041667,4365,51.4,0,0,0,0,0,1,0,0,0,0
419,1,0.0775,305.97,11.00209984,9.2,797,6270.0,209,1.9,0,0,0,0,1,0,0,0,0,0
420,1,0.133,676.78,10.81977828,20.42,692,7710.0,12573,71.8,2,1,0,0,0,1,0,0,0,0
421,1,0.1236,767.89,11.46163217,16.07,702,2580.0,806,10.3,2,0,0,1,1,0,0,0,0,0
422,1,0.1109,491.73,10.37349118,4.8,697,3480.041667,4134,39.4,1,0,0,1,0,1,0,0,0,0
423,1,0.1172,496.22,11.09741002,2.42,682,6329.041667,0,0.0,1,0,0,0,0,1,0,0,0,0
424,1,0.1078,228.45,11.14908203,16.51,692,5009.041667,22157,98.0,0,0,0,0,1,0,0,0,0,0
425,1,0.1109,819.54,11.40756495,17.11,722,6539.0,54925,97.8,0,0,0,0,0,1,0,0,0,0
426,1,0.1078,261.08,11.26446411,16.75,692,4290.041667,50908,37.1,0,2,0,0,1,0,0,0,0,0
427,1,0.1078,81.59,11.58058411,16.37,682,9960.041667,16164,80.0,1,0,0,0,1,0,0,0,0,0
428,1,0.1078,278.22,11.60823564,18.58,702,7230.0,14046,80.3,0,0,0,1,0,1,0,0,0,0
429,1,0.0775,312.22,10.00784757,5.24,792,5010.041667,4767,8.7,0,0,0,0,0,1,0,0,0,0
430,1,0.1141,59.28,11.19821472,21.01,692,2580.0,23882,89.8,0,0,0,0,0,0,0,0,0,0
431,1,0.0807,376.43,9.903487553,8.88,782,8160.041667,674,2.6,1,0,0,0,0,0,1,0,0,0
432,1,0.0983,804.69,11.184421400000002,8.98,757,4619.041667,56842,14.4,6,0,0,0,0,0,0,0,0,1
433,1,0.1046,812.09,12.13384061,1.88,727,10199.0,19948,77.0,2,0,0,0,0,0,0,1,0,0
434,1,0.1078,130.54,10.81977828,15.5,687,8369.0,10979,37.2,0,2,0,0,0,0,0,1,0,0
435,1,0.1141,329.34,10.59663473,15.93,692,3539.041667,14643,76.4,0,0,0,0,0,1,0,0,0,0
436,1,0.1172,99.25,10.91871823,12.85,682,2670.041667,15680,89.6,1,0,0,0,0,1,0,0,0,0
437,1,0.1362,381.58,10.30895266,19.52,667,4412.0,16670,71.7,0,0,0,0,0,1,0,0,0,0
438,1,0.1078,310.03,11.21989579,8.22,697,3707.0,2624,48.6,1,0,0,0,0,1,0,0,0,0
439,1,0.0838,78.78,10.34174248,10.61,722,7089.041667,2773,10.8,1,0,0,0,0,1,0,0,0,0
440,1,0.0951,608.72,11.14186178,11.29,767,9179.0,2279,20.7,3,0,0,0,0,1,0,0,0,0
441,1,0.0983,386.25,11.26446411,15.74,722,4379.0,28110,31.9,0,0,0,0,0,1,0,0,0,0
442,1,0.092,669.76,12.37581542,2.7,792,9029.041667,997,1.2,2,0,0,0,0,0,0,0,0,1
443,1,0.092,478.4,10.91508846,12.28,747,7380.0,2787,2.3,1,0,0,0,0,1,0,0,0,0
444,1,0.0838,567.22,11.06663836,5.25,772,3540.041667,1612,12.1,4,0,0,1,0,0,0,0,0,0
445,1,0.1488,346.07,11.08214255,23.89,672,7260.0,10214,65.1,1,2,1,0,1,0,0,0,0,0
446,1,0.1425,685.99,10.77895629,2.1,672,3870.041667,19892,83.6,2,0,0,0,0,1,0,0,0,0
447,1,0.092,255.15,10.46310334,1.03,727,1230.041667,1834,12.8,1,0,0,0,0,0,0,0,0,0
448,1,0.1204,498.51,12.21602298,17.08,682,5820.0,108397,67.3,3,0,0,0,0,0,0,1,0,0
449,1,0.0775,124.89,11.08214255,9.25,757,5010.041667,3348,5.3,0,0,0,0,0,0,0,1,0,0
450,1,0.0743,217.52,10.40426284,10.04,772,3630.0,983,2.1,1,0,0,0,0,0,0,0,0,0
451,1,0.0983,241.41,11.06663836,0.58,712,5430.0,603,30.1,0,1,0,0,0,0,0,0,0,0
452,1,0.133,406.07,10.81683395,24.22,692,6509.0,13662,60.7,0,1,0,0,0,1,0,0,0,0
453,1,0.06,467.45,11.04292184,15.28,687,4652.041667,26044,34.5,3,0,0,0,0,1,0,0,0,0
454,1,0.0983,386.25,10.1266311,16.75,732,4918.041667,16212,50.7,0,0,0,0,1,0,0,0,0,0
455,1,0.0983,257.5,10.49127422,21.33,762,6300.041667,8516,11.1,0,0,0,0,0,1,0,0,0,0
456,1,0.0807,62.74,10.30895266,3.68,732,2580.0,3953,15.9,0,0,0,0,1,0,0,0,0,0
457,1,0.092,223.26,11.38509209,13.28,727,5836.0,12672,21.0,3,3,0,0,0,0,0,0,1,0
458,1,0.0951,320.38,10.85127695,9.6,717,1469.0,1346,23.2,2,0,0,0,0,1,0,0,0,0
459,1,0.092,318.93,10.71441777,4.88,732,4079.0,12425,94.2,0,0,0,0,0,1,0,0,0,0
460,1,0.1393,527.52,10.645424900000002,19.71,667,2490.0,12032,87.2,3,0,1,1,0,1,0,0,0,0
461,1,0.0775,327.83,10.95779958,12.86,802,5490.0,14377,10.2,0,0,0,0,1,0,0,0,0,0
462,1,0.0951,640.76,11.28978191,0.22,767,8476.0,464,18.6,8,0,0,1,0,0,0,0,0,0
463,1,0.1172,196.84,10.47522952,15.38,697,1709.0416670000002,10900,42.4,3,0,0,0,0,1,0,0,0,0
464,1,0.1046,42.23,10.75790288,18.15,707,2309.041667,7006,48.0,1,0,1,0,0,1,0,0,0,0
465,1,0.0983,136.0,10.77895629,11.93,717,6329.041667,19708,37.1,0,1,0,0,0,1,0,0,0,0
466,1,0.1267,182.77,11.21182037,11.25,707,8100.0,30949,54.3,0,0,0,0,0,1,0,0,0,0
467,1,0.1046,194.91,10.54534144,13.42,697,4080.0,6101,36.8,3,0,0,0,0,1,0,0,0,0
468,1,0.0832,94.46,10.1266311,1.54,727,2010.0416670000002,1235,28.7,0,0,0,0,0,0,0,0,0,0
469,1,0.1261,450.67,10.46310334,19.71,692,3030.041667,18028,88.4,1,0,0,0,0,1,0,0,0,0
470,1,0.0945,387.32,10.89673933,11.02,742,3285.0,8828,54.8,5,0,0,0,0,1,0,0,0,0
471,1,0.0863,47.45,9.77246729,9.37,722,5099.0,6033,31.1,1,0,0,0,0,1,0,0,0,0
472,1,0.0832,201.5,10.81977828,13.99,752,5040.041667,64885,39.6,0,0,0,0,1,0,0,0,0,0
473,1,0.1324,405.72,11.31447453,15.12,672,5760.041667,27905,81.8,1,2,0,0,0,1,0,0,0,0
474,1,0.1197,336.98,11.40863105,6.61,692,9570.0,14081,73.7,0,0,1,0,0,1,0,0,0,0
475,1,0.0945,333.7,11.00209984,6.02,787,10860.0,426,0.7,0,0,0,1,0,0,0,0,0,0
476,1,0.1387,655.0,11.28522153,7.16,672,12554.04167,12301,56.4,1,0,0,0,0,1,0,0,0,0
477,1,0.0863,101.21,9.798127037,14.38,722,1530.0,0,0.0,0,0,0,0,0,0,0,0,0,0
478,1,0.0976,533.77,9.903487553,4.68,737,3408.041667,2248,11.6,0,0,0,0,0,0,0,0,0,1
